time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1742264565.35599995,0.04557712,12350,0.00321489,0.00000000,0,0.00000000,285483,285921,757,0.00294471
1742264565.45608497,0.03795751,12376,0.00306922,0.00000000,0,0.00000000,285921,286205,637,0.00404359
1742264565.55618405,0.04999736,12418,0.00333854,0.00000000,0,0.00000000,286205,286550,711,0.00350205
1742264565.65603495,0.04449060,12482,0.00412483,0.00000000,0,0.00000000,286550,287015,897,0.00272083
1742264565.75694489,0.07189289,12558,0.03148449,0.00000000,0,0.00000000,287015,287757,931,0.00274986
1742264565.85604095,0.05049056,12591,0.00322482,0.00000000,0,0.00000000,287757,288683,961,0.00276921
1742264565.95614195,0.04588115,12564,0.00360291,0.00000000,0,0.00000000,288683,289557,902,0.00273601
1742264566.05594110,0.03687055,12545,0.00305559,0.00000000,0,0.00000000,281975,282284,743,0.00278928
1742264566.15689111,0.04845010,12554,0.00277074,0.00000000,0,0.00000000,282284,282713,634,0.00271626
1742264566.25686502,0.03871377,12546,0.00319552,0.00000000,0,0.00000000,282713,283091,662,0.00305764
1742264566.35604095,0.03862086,12540,0.00285285,0.00000000,0,0.00000000,283091,283533,672,0.00311269
1742264566.45693111,0.03666514,12482,0.00294809,0.00000000,0,0.00000000,283533,283824,586,0.00276108
1742264566.55647993,0.03674481,12439,0.00280965,0.00000000,0,0.00000000,283824,284173,577,0.00661244
1742264566.65635109,0.03604813,12455,0.00237207,0.00000000,0,0.00000000,284173,284443,520,0.00300405
1742264566.75627494,0.03667124,12502,0.00294782,0.00000000,0,0.00000000,284443,284706,567,0.00273249
1742264566.85630012,0.03613637,12497,0.00276657,0.00000000,0,0.00000000,284706,284894,517,0.00283410
1742264566.95649791,0.03564581,12473,0.00194493,0.00000000,0,0.00000000,284894,285121,473,0.00288323
1742264567.05649590,0.03031557,12463,0.00215108,0.00000000,0,0.00000000,285121,285343,519,0.00280567
1742264567.15622592,0.03033899,12434,0.00217879,0.00000000,0,0.00000000,285343,285563,533,0.00296841
1742264567.25614905,0.03646590,12463,0.00255924,0.00000000,0,0.00000000,285563,285833,607,0.00279158
1742264567.35623097,0.03608672,12479,0.00242563,0.00000000,0,0.00000000,285833,286035,509,0.00293798
1742264567.45655894,0.04199244,12433,0.00217450,0.00000000,0,0.00000000,286035,286296,569,0.00316827
1742264567.55655694,0.03073442,12471,0.00248077,0.00000000,0,0.00000000,286296,286648,668,0.00274691
1742264567.65681195,0.02724227,12471,0.00168511,0.00000000,0,0.00000000,286648,286728,311,0.00295359
1742264567.75674295,0.03099619,12491,0.00284053,0.00000000,0,0.00000000,286728,286980,639,0.00281853
1742264567.85595107,0.03102163,12482,0.00260090,0.00000000,0,0.00000000,286980,287224,623,0.00298510
1742264567.95692706,0.02791273,12482,0.00147722,0.00000000,0,0.00000000,287224,287277,303,0.00325259
1742264568.05674100,0.03767337,12527,0.00330243,0.00000000,0,0.00000000,287277,287576,699,0.00295277
1742264568.15643406,0.03706805,12423,0.00370313,0.00000000,0,0.00000000,287576,287880,681,0.00293223
1742264568.25670695,0.03941413,12422,0.00356625,0.00000000,0,0.00000000,287880,288163,687,0.00285942
1742264568.35651398,0.03778468,12478,0.00310972,0.00000000,0,0.00000000,288163,288410,586,0.00297207
1742264568.45642400,0.03166587,12432,0.00310301,0.00000000,0,0.00000000,288410,288739,716,0.00402770
1742264568.55622292,0.03192444,12405,0.00289199,0.00000000,0,0.00000000,288739,288997,667,0.00286626
1742264568.65637708,0.03044968,12387,0.00242779,0.00000000,0,0.00000000,288997,289171,537,0.00295776
1742264568.75609708,0.03268747,12378,0.00243921,0.00000000,0,0.00000000,289171,289420,581,0.00436861
1742264568.85607505,0.03146672,12409,0.00282735,0.00000000,0,0.00000000,289420,289640,625,0.00280288
1742264568.95635605,0.03183784,12389,0.00292503,0.00000000,0,0.00000000,289640,289925,686,0.00296861
1742264569.05642605,0.03723553,12372,0.00346614,0.00000000,0,0.00000000,289925,290092,559,0.00275016
1742264569.15622497,0.03778975,12315,0.00413173,0.00000000,0,0.00000000,290092,290431,788,0.00283659
1742264569.25593591,0.03874588,12350,0.00374370,0.00000000,0,0.00000000,290431,290705,693,0.00291049
1742264569.35616112,0.03256130,12363,0.00283203,0.00000000,0,0.00000000,290705,291033,682,0.00295385
1742264569.45624304,0.03130769,12306,0.00270387,0.00000000,0,0.00000000,291033,291307,651,0.00274380
1742264569.55616808,0.03230561,12325,0.00322370,0.00000000,0,0.00000000,291307,291526,701,0.00330850
1742264569.65596795,0.02866379,12325,0.00214219,0.00000000,0,0.00000000,291526,291582,373,0.00274951
1742264569.75681305,0.03757237,12264,0.00283357,0.00000000,0,0.00000000,291582,291853,668,0.00280077
1742264569.85619402,0.03241949,12251,0.00361253,0.00000000,0,0.00000000,291853,292114,687,0.00275713
1742264569.95627308,0.02859587,12251,0.00169682,0.00000000,0,0.00000000,292114,292158,336,0.00291524
1742264570.05633807,0.03274203,12240,0.00233310,0.00000000,0,0.00000000,292158,292345,543,0.00318715
1742264570.15683198,0.03919909,12263,0.00460395,0.00000000,0,0.00000000,292345,292699,967,0.00290779
1742264570.25671196,0.03294696,12264,0.00378881,0.00000000,0,0.00000000,292699,293113,921,0.00295413
1742264570.35673404,0.03231661,12217,0.00288622,0.00000000,0,0.00000000,293113,293290,598,0.00281962
1742264570.45678902,0.03192969,12207,0.00303854,0.00000000,0,0.00000000,293290,293552,664,0.00305282
1742264570.55677891,0.03667789,12199,0.00277760,0.00000000,0,0.00000000,293552,293749,581,0.00304659
1742264570.65661502,0.03183708,12188,0.00276730,0.00000000,0,0.00000000,293749,293968,580,0.00268304
1742264570.75634098,0.03236087,12197,0.00344744,0.00000000,0,0.00000000,293968,294106,648,0.00307505
1742264570.85591793,0.03300705,12168,0.00314941,0.00000000,0,0.00000000,294106,294293,667,0.00294207
1742264570.95699692,0.03219943,12215,0.00227787,0.00000000,0,0.00000000,294293,294507,539,0.00295393
1742264571.05588603,0.03266413,12172,0.00289583,0.00000000,0,0.00000000,294507,294774,633,0.00280079
1742264571.15648508,0.03974165,12192,0.00376839,0.00000000,0,0.00000000,294774,294965,682,0.00293988
1742264571.25631809,0.03184902,12205,0.00241727,0.00000000,0,0.00000000,294965,295177,576,0.00278589
1742264571.35667801,0.03184600,12205,0.00247347,0.00000000,0,0.00000000,295177,295313,543,0.00292815
1742264571.45665789,0.03234032,12207,0.00267298,0.00000000,0,0.00000000,295313,295492,585,0.00275152
1742264571.55680704,0.03155229,12179,0.00230295,0.00000000,0,0.00000000,295492,295706,537,0.00270153
1742264571.65672708,0.03319441,12225,0.00243362,0.00000000,0,0.00000000,295706,295893,474,0.00430771
1742264571.75660610,0.02857436,12225,0.00112111,0.00000000,0,0.00000000,295893,295901,214,0.00284067
1742264571.85651493,0.03216690,12223,0.00261048,0.00000000,0,0.00000000,295901,296136,583,0.00269016
1742264571.95628190,0.03203169,12184,0.00256544,0.00000000,0,0.00000000,296136,296272,519,0.00295685
1742264572.05687094,0.03273628,12211,0.00311442,0.00000000,0,0.00000000,296272,296569,739,0.00276996
1742264572.15603495,0.02951740,12211,0.00213278,0.00000000,0,0.00000000,296569,296647,379,0.00296797
1742264572.25624990,0.03318275,12147,0.00303144,0.00000000,0,0.00000000,296647,296944,684,0.00271688
1742264572.35597301,0.03317172,12195,0.00320773,0.00000000,0,0.00000000,296944,297148,659,0.00291222
1742264572.45632505,0.02999140,12195,0.00197123,0.00000000,0,0.00000000,297148,297144,367,0.00300545
1742264572.55637789,0.03442622,12231,0.00321522,0.00000000,0,0.00000000,297144,297345,696,0.00340504
1742264572.65667510,0.03312060,12200,0.00281839,0.00000000,0,0.00000000,297345,297592,611,0.00289413
1742264572.75691390,0.03294340,12178,0.00290224,0.00000000,0,0.00000000,297592,297833,619,0.00277258
1742264572.85599089,0.03244667,12161,0.00266414,0.00000000,0,0.00000000,297833,298049,588,0.00293376
1742264572.95619011,0.03632639,12154,0.00265230,0.00000000,0,0.00000000,298049,298305,595,0.00290258
1742264573.05603909,0.03142363,12154,0.00141102,0.00000000,0,0.00000000,298305,298399,277,0.00287445
1742264573.15614891,0.03235829,12143,0.00297512,0.00000000,0,0.00000000,298399,298601,670,0.00277332
1742264573.25593495,0.03697241,12075,0.00224717,0.00000000,0,0.00000000,298601,298744,465,0.00338124
1742264573.35664296,0.03196960,12096,0.00247607,0.00000000,0,0.00000000,298744,298950,569,0.00276890
1742264573.45639491,0.03207252,12079,0.00276074,0.00000000,0,0.00000000,298950,299128,566,0.00277983
1742264573.55620790,0.03194870,12066,0.00266292,0.00000000,0,0.00000000,299128,299243,552,0.00293675
1742264573.65628910,0.02866749,12066,0.00129155,0.00000000,0,0.00000000,299243,299270,239,0.00272582
